ID,FAMILY,SEX,LSB,LSW,COHORT,area1,area6,area2,area3,area4,area5,area7,A1,A2,A3,A4,A5
1412,86,M,12,10,2,0.5416451889,1.1403421843,6.55540268070904,5.33689622385365,12.4578268480672,10.7376308663917,1.2166280919756,-1,0,0,1,0
1413,86,M,12,10,2,0.3700632401,0.9991658549,6.4441309323,5.0959730467,12.0443929225,9.6412838594,0.9991658549,-1,1,0,0,0
1414,86,M,12,10,2,0.4977239732,1.0569880107,5.73902299230904,4.28149634155365,10.5221331708672,9.3626203637917,1.1332739183756,-1,1,0,1,-1
1415,86,M,12,10,2,0.5287347054,1.1163775413,4.7737478602,4.0083099085,10.4463411998,9.2317120668,1.1163775413,-1,1,0,0,0
1416,23,F,6,10,2,0.630143184,0.9066626645,4.5238945963,4.3195340881,10.8820622861,9.0671276757,0.9066626645,0,0,1,0,-1
1417,23,M,6,10,2,0.5559658582,1.2110282568,6.05028775520904,4.35010370555365,10.5959767285672,9.0899663616917,1.2873141644756,1,0,1,1,0
1418,23,M,6,10,2,0.5494311904,0.8678807817,5.0146306285,4.5273232576,10.6303942101,9.0395800027,0.8678807817,1,1,0,0,0
1419,23,F,6,10,2,0.7755985397,1.1499219025,5.34149986000904,4.81780741655365,11.7867063779672,9.6260074575917,1.2262078101756,1,0,1,1,-1
1420,116,F,11,9,2,0.676644497,1.1375008239,6.0029259536,5.211374973,12.0736311188,9.965172612,1.1375008239,1,0,-1,0,1
1421,116,F,11,9,2,0.7714564338,1.1090893357,5.67306920420904,5.17106948185365,12.5888788052672,10.8650723268917,1.1853752433756,0,0,-1,1,0
1422,116,F,11,9,2,0.5842541866,1.3864344437,6.701073005,5.3171905807,12.8827409714,11.151843807,1.3864344437,0,0,-1,0,0
1423,116,M,11,9,2,0.6338710297,1.2725782918,6.5509976175,4.5933182215,11.9921978676,10.8413883123,1.2725782918,-1,-1,-1,0,1
1424,116,M,11,9,2,0.4677380134,1.1037289915,6.69891838980904,5.12293523515365,12.0674494355672,10.3594811897917,1.1800148991756,0,0,-1,1,1
1425,116,F,11,9,2,0.8113498458,1.1668842679,5.48807008240904,5.50871985685365,12.8187368275672,10.7425134946917,1.2431701755756,0,-1,-1,1,1
1426,94,M,6,9,2,0.5574247433,0.8498890904,4.7058348895,4.4007504483,10.8795477075,8.4720707343,0.8498890904,0,-1,0,0,0
1427,94,M,6,9,2,0.6353485217,1.1732629645,5.94259931100904,5.20463042735365,11.9238158729672,9.8477245261917,1.2495488721756,0,-1,1,1,0
1428,94,M,6,9,2,0.6107988366,1.2661665818,6.5767749023,4.8606580771,11.991799801,10.404666248,1.2661665818,0,-1,0,0,1
1429,94,M,6,8,2,0.4931867054,1.1021097738,5.12595176310904,5.04361003175365,11.7651853602672,9.6403015602917,1.1783956814756,0,-1,-1,1,-1
1431,94,M,6,8,2,0.5596668717,0.9979381661,4.7322374572,4.5477530965,10.8361103068,9.1102365708,0.9979381661,0,-1,1,0,-1
1432,116,F,11,8,2,0.5769339045,0.8839925744,4.60143586570904,4.47150900425365,10.4448161189672,9.3937059150917,0.960278482075603,1,1,-1,1,1
1433,116,M,11,8,2,0.546933198,0.9043613123,6.0778052948,4.662265814,10.9093993075,8.9950213374,0.9043613123,0,0,-1,0,0
1434,116,F,11,8,2,0.7022574575,0.8142705244,4.38432848850904,4.23332523035365,10.5866687050672,9.0595647738917,0.890556432075603,0,-1,-1,1,0
1435,116,M,11,8,2,0.6507556804,1.1867797795,6.1360225492,5.415136113,11.919771216,10.2713142709,1.1867797795,-1,0,-1,0,0
1436,116,F,11,8,2,0.6981201405,0.9636231398,4.52549086640904,5.16806443995365,11.0389355102672,9.5757907982917,1.0399090474756,-1,-1,-1,1,0
1459,108,F,5,4,2,0.7024135675,0.8603194557,5.24577937900904,4.17024604405365,10.8935052086672,9.3382011241917,0.936605363375603,0,-1,0,1,1
1460,108,M,5,4,2,0.5347257045,0.8951519925,5.90408370140904,4.47907906085365,11.3229533777672,9.5292409109917,0.971437900175603,0,-1,0,1,0
1461,108,M,5,4,2,0.6800066323,0.8398246336,5.6770384562,5.1644614412,11.6241917309,10.0042744331,0.8398246336,0,-1,0,0,1
1462,98,M,4,4,2,0.7155101547,0.8929062974,6.02928073670904,5.60831488275365,12.4119020869672,9.8778516011917,0.969192205075603,0,0,1,1,1
1463,98,F,4,4,2,0.7387286218,0.9863856365,6.37272198210904,5.13323007675365,12.5918893237672,9.6589680464917,1.0626715441756,0,0,0,1,1
1465,98,M,4,4,2,0.6090545215,0.9742314106,5.60305172760904,4.92920224305365,11.8016726563672,9.8102551163917,1.0505173182756,-1,0,1,1,1
1466,108,F,5,4,2,0.5712303281,0.9527580929,5.2087399942,4.2121319482,11.0646843726,9.5910153976,0.9527580929,0,-1,0,0,1
1467,108,M,5,4,2,0.510037602,1.1262494946,5.85945251670904,5.41146716045365,11.9539232437672,10.5092416034917,1.2025354022756,-1,-1,0,1,1
1468,93,M,9,4,2,0.5418030842,1.0101978953,6.2408171559,5.2294594414,11.7276137349,10.0197506591,1.0101978953,1,0,-1,0,0
1469,93,M,9,4,2,0.6332382244,1.0046031612,5.7273727361,4.6922099641,10.6358773045,9.5482751174,1.0046031612,0,0,-1,0,-1
1470,93,F,9,4,2,0.5862943525,1.044137637,5.19760123959096,4.71531138014636,11.2885789386328,9.3167371337083,0.967851729324397,0,1,-1,-1,-1
1471,93,F,9,4,2,0.4736889369,1.0064761392,5.56674127109096,4.10136785554635,10.8961432901328,9.3623023180083,0.930190231524397,1,-1,-1,-1,-1
1472,93,F,9,7,2,0.5243139465,0.966311136,5.32008964209096,4.60238656434635,11.0130456061328,9.6102079783083,0.890025228324397,1,0,-1,-1,0
1473,93,F,9,7,2,0.5103352627,0.813085581,5.0662051276,4.5631387559,10.5926343291,9.5585106173,0.813085581,1,0,-1,0,0
1474,93,F,9,7,2,0.6272571803,1.0606320047,5.2103294584,4.619403528,11.4331458377,9.4241971374,1.0606320047,1,0,-1,0,0
1475,93,F,9,7,2,0.488558021,0.7397086361,4.83180477979096,3.86996398524635,9.72269212493281,8.2161447106083,0.663422728424397,0,0,-1,-1,0
1476,93,M,9,7,2,0.5033301447,0.9877167758,5.8865495636,4.84491999,11.6293317941,9.8568871056,0.9877167758,1,0,-1,0,0
1477,19,M,2,7,2,0.6291453245,0.941286873,6.12129944470904,4.84258292375365,11.1540823098672,9.8297805266917,1.0175727806756,1,0,-1,1,1
1478,19,M,2,7,2,0.5287517402,1.0123222522,6.7211007984,4.7808568982,10.5548130283,9.718241759,1.0123222522,1,1,-1,0,-1
1479,21,M,6,6,2,0.6705797906,1.1575871574,6.2080759052,5.2473672328,11.6183772747,10.4659269606,1.1575871574,1,0,0,0,0
1480,21,M,6,6,2,0.6254598864,0.9628280837,5.83146446249096,5.00169319544635,11.0963885531328,9.8502382996083,0.886542176024397,0,0,0,-1,0
1481,21,F,6,6,2,0.6448382812,1.2274931114,5.9834595601,4.8115639879,12.2517963309,10.6016466328,1.2274931114,0,0,0,0,0
1482,65,M,8,6,2,0.7040229226,1.0758823272,5.2583165294,4.7201579962,11.2344468031,10.5629902122,1.0758823272,0,0,-1,0,0
1483,65,M,8,6,2,0.6080627539,1.0637339358,5.5447167553,4.0523764794,11.3462351764,9.8138440334,1.0637339358,0,0,-1,0,0
1484,65,F,8,6,2,0.7078848598,0.9808174156,5.2608871415,4.5352842196,10.4895518259,9.3933027776,0.9808174156,0,-1,-1,0,0
1485,46,M,10,12,2,0.6982156209,0.8779579575,5.5427658768,4.716760106,10.666568729,8.6921641825,0.8779579575,0,0,0,0,1
1487,46,F,10,12,2,0.4856187102,0.8786401595,4.4084287587,3.9715532767,10.1536157029,8.305290625,0.8786401595,0,1,1,0,0
1488,46,M,10,12,2,0.5076157782,0.878480637,5.71274110380904,4.50521736445365,10.6599043249672,8.6725389365917,0.954766544675603,0,1,0,1,-1
1489,46,M,10,12,2,0.5971684737,0.9076927346,5.9658676002,4.6578379519,11.1380569738,9.7011628635,0.9076927346,0,1,0,0,0
1490,46,M,10,12,2,0.6737251934,0.7677726294,4.9017073581,4.1455757556,9.4831732584,8.0475608311,0.7677726294,-1,0,1,0,0
1491,46,F,10,12,2,0.5147333857,0.934809507,5.2577658323,4.3938132311,10.486632983,8.7568834713,0.934809507,-1,0,1,0,1
1492,46,F,10,12,2,0.6096279924,0.9053582213,5.64481708580904,5.10078422715365,10.9416299051672,9.3115630606917,0.981644128975603,1,1,1,1,1
1493,46,M,10,12,2,0.4806918096,0.9237838082,5.1425254695,4.3943657602,10.3011864358,9.0793192462,0.9237838082,-1,1,1,0,0
1494,21,M,6,12,2,0.7142696237,1.0564371152,5.74490135669096,4.69077798164636,10.5153142803328,9.7447234397083,0.980151207524397,1,0,0,-1,0
1495,21,F,6,12,2,0.6661957952,1.1929542142,5.34591946249096,4.78969648504635,11.9531537358328,10.5790622717083,1.1166683065244,1,0,0,-1,0
1496,21,F,6,12,2,0.7714023128,1.0405381031,5.5062486295,4.900572225,11.4097677285,9.8869226801,1.0405381031,1,0,0,0,0
1497,65,F,8,8,2,0.5654110182,1.0145823961,4.8431207424,4.4533471092,11.1351446528,9.5930904549,1.0145823961,0,-1,-1,0,0
1498,65,M,8,8,2,0.437253758,0.883334122,4.7621320931,4.1704029854,10.2923014444,8.9959007287,0.883334122,0,0,0,0,-1
1499,65,M,8,8,2,0.6403780041,0.9503734519,4.9913795723,4.6486907555,10.9891695933,9.5777670775,0.9503734519,0,1,-1,0,-1
1501,65,M,8,8,2,0.6400141989,1.0481593859,5.0697383226,3.9878024062,10.1146563236,9.5234317409,1.0481593859,0,-1,0,0,0
1502,46,M,10,8,2,0.5121928339,0.9545062245,5.21527066020904,4.40368817625365,10.8390592205672,9.1498153376917,1.0307921321756,0,0,1,1,-1
1503,46,M,10,8,2,0.4392047995,0.8964264543,5.1143748135,4.991326102,10.9886192096,8.9970948605,0.8964264543,1,1,1,0,1
1504,46,F,10,8,2,0.531519823,0.9248649699,5.3929014618,4.6583277419,10.6667977106,9.1698068583,0.9248649699,0,0,1,0,1
1505,42,M,6,5,2,0.7777720155,1.1127115267,5.7408518524,5.5421021461,11.3314099261,10.1024161566,1.1127115267,0,0,0,0,0
1506,42,M,6,5,2,0.5768177386,0.7525205313,4.2866607558,3.6526585746,9.5304347993,7.9800272914,0.7525205313,0,0,1,0,0
1508,106,F,9,5,2,0.5365498515,1.2874438601,6.1236972555,5.286416923,12.2132178834,10.6263323529,1.2874438601,1,0,0,0,-1
1509,106,M,9,5,2,0.5883476132,1.2580575868,6.5909789164,5.3018961054,11.9200387618,10.0298527107,1.2580575868,0,0,-1,0,-1
1510,106,F,9,5,2,0.6032215125,1.1002993333,6.5364002242,4.7087663012,11.6649135765,9.9517029623,1.1002993333,1,1,0,0,-1
1511,106,M,9,9,2,0.5517012919,1.0761001447,6.6804630076,5.2049476276,11.2020435752,9.9066265643,1.0761001447,0,1,-1,0,0
1512,106,F,9,9,2,0.6015204516,0.936671798,5.9305189427,4.7978541593,11.7698796972,9.1500461813,0.936671798,0,1,0,0,-1
1513,106,M,9,9,2,0.6510399018,0.910609485,6.1082684897,4.9691753063,11.3653053983,9.6620198225,0.910609485,0,0,1,0,0
1514,106,F,9,9,2,0.8867591144,1.1447106906,5.5367617087,5.3320727901,12.4133002331,10.3048335843,1.1447106906,0,1,0,0,-1
1515,106,M,9,9,2,0.7715619435,1.0600922981,5.6011069808,5.3221034909,11.7621114675,9.5100784496,1.0600922981,0,0,0,0,0
1516,106,M,9,9,2,0.5888646053,0.9545195754,5.3868966865,4.5389606382,11.270022404,9.4342654755,0.9545195754,0,1,-1,0,-1
1517,42,M,6,9,2,0.7316529416,0.9740827415,5.65846195760904,4.91473556095365,11.2334319364672,9.3790177647917,1.0503686491756,0,1,0,1,-1
1518,42,F,6,9,2,0.523465392,0.962020492,5.148708751,4.9697281516,11.3133226385,9.4427011229,0.962020492,0,0,1,0,0
1519,42,M,6,9,2,0.6065042949,0.8950305609,5.32639909810904,5.13485164985364,10.4802655870672,9.5861880617917,0.971316468575603,0,0,0,1,0
1520,104,F,2,2,2,0.5734927635,0.9636912122,5.80507263709096,4.81514066284635,10.3371874039328,9.5162386195083,0.887405304524397,1,0,0,-1,0
1521,110,M,4,2,2,0.6486602871,1.0000036492,6.01004433240904,4.91992004775365,12.0571347174672,10.0724261450917,1.0762895568756,-1,0,-1,1,-1
1522,110,M,4,4,2,0.7158723238,0.803335543,6.10481783470904,5.52671027355365,11.7887062204672,9.9235640876917,0.879621450675603,-1,0,1,1,-1
1523,110,M,4,4,2,0.731303773,0.8803328667,5.80461106610904,4.94915156785365,11.5595665319672,10.0285832038917,0.956618774375603,-1,0,-1,1,0
1524,110,M,4,4,2,0.5153059299,1.021983059,6.063666482,5.02106265,11.6600155657,9.6945380625,1.021983059,0,0,0,0,1
1525,104,M,2,4,2,0.6910249182,1.2880586964,6.8222333674,4.7341360331,11.4089269392,9.3636425832,1.2880586964,-1,0,0,0,0
1526,20,M,8,7,2,0.4664581737,0.9346125506,5.1300108509,4.3396143013,10.3404419364,8.9213449879,0.9346125506,1,-1,0,0,0
1527,20,F,8,7,2,0.4871402893,0.957466224,4.8142631166,4.3977101195,10.9909106698,9.1745566695,0.957466224,0,0,0,0,-1
1528,20,M,8,7,2,0.5323464922,0.8293306057,5.27105448270904,4.40326547975365,9.52233218786719,8.3994284225917,0.905616513375603,0,-1,0,1,0
1529,20,F,8,7,2,0.7022299299,0.8165399783,4.369559749,3.9802395182,10.5971955759,8.6972668187,0.8165399783,0,0,0,0,0
1530,132,M,15,7,2,0.487327223,1.1682484685,6.41249921930904,5.49761330555364,12.8300252083672,10.6536795673917,1.2445343761756,0,0,0,1,0
1532,132,M,15,7,2,0.6647864906,1.2309559931,6.31931169370904,5.54437171485365,12.6105079316672,10.3819236418917,1.3072419007756,-1,1,1,1,0
1533,132,M,15,7,2,0.6544014104,1.0805215964,4.7572141298,4.4506818702,11.8473719747,9.7315923007,1.0805215964,-1,1,-1,0,0
1534,119,F,7,7,2,0.5890796075,1.1119034438,5.17204194789096,4.52380934584636,11.6661122337328,9.5487314738083,1.0356175361244,0,1,0,-1,0
1536,119,F,7,7,2,0.5678709733,1.2155233179,5.27760818759096,4.80685860974635,12.5992094945328,9.7537051461083,1.1392374102244,0,0,0,-1,1
1537,119,F,7,7,2,0.4650683473,0.9643680803,3.73853645659096,4.37196274144635,10.8711730010328,9.2809159281083,0.888082172624397,0,0,0,-1,1
1538,119,M,7,7,2,0.5869005492,0.8348954852,5.16241607889096,4.71660584644635,11.2267945366328,9.4291003242083,0.758609577524397,0,0,0,-1,0
1539,119,M,7,7,2,0.5859895416,1.1465266088,5.07406128129096,4.91032811154636,11.7716587730328,10.2913254225083,1.0702407011244,0,-1,0,-1,0
1540,134,F,3,7,2,0.7319345822,1.0372576411,5.44196814859096,4.88312218554635,11.8537957182328,9.8951127499083,0.960971733424397,-1,0,1,-1,0
1541,134,F,3,3,2,0.5722983484,1.1495897521,5.96156729399096,4.85633787844635,11.5995253520328,9.8671800026083,1.0733038444244,1,0,1,-1,0
1542,134,F,3,3,2,0.5264686276,0.9693886982,5.22848009709096,4.37485628854635,10.4288678267328,9.0800856672083,0.893102790524397,-1,0,1,-1,0
1543,119,F,7,3,2,0.7642080928,1.1690418841,5.61815066899096,4.81387501694635,12.5190995996328,10.6107546556083,1.0927559764244,0,0,1,-1,0
1544,127,F,8,8,2,0.4768254567,0.9171390708,4.9009237057,4.0976757025,10.175049351,8.5678835356,0.9171390708,0,1,-1,0,0
1545,127,F,8,8,2,0.5682175378,0.7657865686,4.08921518,3.7872627842,10.2999534352,8.4015928508,0.7657865686,0,-1,-1,0,-1
1546,127,M,8,8,2,0.5851200896,1.1943067541,5.94067508080904,4.25362098355365,11.1228502133672,9.7152268077917,1.2705926617756,0,1,-1,1,0
1547,127,F,8,8,2,0.6208823432,0.7865130789,5.3966613161,3.8326481987,10.4536151319,9.0698062263,0.7865130789,0,0,-1,0,0
1548,127,F,8,8,2,0.5745513292,1.0753745004,5.4638446917,4.4902791482,11.2391630032,9.7543618501,1.0753745004,0,0,-1,0,-1
1549,127,M,8,8,2,0.652542995,1.2269141151,5.4475903659,4.4934547711,11.0433989423,10.328088004,1.2269141151,0,0,-1,0,0
1550,127,F,8,8,2,0.5354250276,0.9232937523,5.76448978009096,4.21827206824636,10.1308951181328,9.2275260290083,0.847007844624397,0,0,-1,-1,0
1551,127,F,8,8,2,0.5842087878,0.9198822198,4.2319441785,3.752518511,10.1156833888,8.9914940844,0.9198822198,0,1,-1,0,-1
1556,132,F,15,14,2,0.49613704,1.1885342356,5.38166993000904,5.59801305805365,12.5784970339672,10.0129819912917,1.2648201432756,-1,1,-1,1,-1
1557,132,F,15,14,2,0.6779059186,1.0121863928,4.69868134390904,4.75147541675365,12.2029761913672,9.6165428411917,1.0884723004756,0,0,0,1,-1
1558,132,F,15,14,2,0.5421620223,0.9440014761,4.83109935020904,4.48255406995365,11.1815247097672,9.2466065047917,1.0202873837756,0,0,0,1,0
1559,132,M,15,14,2,0.5971906977,1.1461278468,5.8771062555,5.2485135141,12.6813532551,10.3185086366,1.1461278468,0,1,0,0,0
1560,132,M,15,14,2,0.5573742919,0.9731267777,5.5062518322,4.9955332827,11.4128582117,9.6902112736,0.9731267777,-1,0,0,0,0
1561,132,M,15,14,2,0.7613804105,1.0575655186,6.37213736670904,5.68214584045365,13.3177768576672,11.4047048884917,1.1338514262756,0,1,1,1,-1
1562,132,F,15,14,2,0.5960321975,0.8644197232,4.72814214000904,4.71208332385365,11.5235957917672,9.6120239061917,0.940705630875603,-1,0,0,1,-1
1563,127,F,8,8,2,0.4825573759,0.9837395869,5.32617667460904,4.58598818645364,10.6097534615672,9.5271345923917,1.0600254945756,0,0,-1,1,0
1564,127,M,8,8,2,0.5782332555,1.0549457708,4.57022076989096,4.49562512004635,10.9303089527328,9.2792116994083,0.978659863124397,0,-1,-1,-1,0
1565,127,M,8,8,2,0.4244880451,0.8205617421,4.84411418850904,4.00169658285365,10.7697312949672,9.0397729076917,0.896847649775603,0,0,-1,1,-1
1566,127,M,8,8,2,0.4303890124,0.9485413294,5.5805176142,4.4940450182,10.7338790467,8.8559395886,0.9485413294,0,-1,-1,0,-1
1567,137,M,10,6,2,0.5275211684,0.9472297408,5.56955845499096,4.72184860024635,10.1872726740328,9.2555409438083,0.870943833124397,-1,-1,-1,-1,0
1568,137,F,10,6,2,0.487960777,0.9608513244,5.67250038499096,4.43610673724635,10.3905767186328,9.2136938141083,0.884565416724397,0,0,-1,-1,0
1569,137,F,10,6,2,0.578697279,1.2583098959,5.75674283790904,4.92564651295365,10.8195599661672,10.0274902712917,1.3345958035756,0,-1,0,1,-1
1570,137,M,10,6,2,0.4876363301,0.8342385048,5.7524933308,4.2446568268,9.8723702888,8.9475169898,0.8342385048,0,0,-1,0,-1
1571,137,M,10,6,2,0.4576126277,0.9572342405,6.0656092272,4.5180985429,10.1351957085,9.0536198342,0.9572342405,0,0,-1,0,-1
1572,137,M,10,6,2,0.5707196276,0.9040593471,5.31440022299096,4.61355741064635,10.1592718192328,8.9520248177083,0.827773439424397,-1,-1,0,-1,-1
1573,138,M,8,6,2,0.6813003146,1.074933933,6.0030572696,5.6385406757,12.7541807525,10.3623434337,1.074933933,-1,0,0,0,-1
1574,138,M,8,6,2,0.5636959369,1.0860714819,5.15024210609096,4.45497483844636,10.5441251012328,9.5185405172083,1.0097855742244,-1,0,0,-1,-1
1575,138,M,8,6,2,0.5936609296,1.1049262579,5.9300223455,5.2848830689,12.0101491479,10.6556905196,1.1049262579,0,0,0,0,-1
1576,138,F,8,11,2,0.5540386277,1.2089800528,5.42208318609096,5.42196311034636,11.9625067187328,9.5003915585083,1.1326941451244,0,0,1,-1,-1
1577,138,F,8,11,2,0.6965955187,1.1882229644,5.12131508139096,5.03599646854635,12.0829345764328,9.7250510508083,1.1119370567244,0,0,0,-1,-1
1578,138,F,8,11,2,0.6831056092,0.9818052445,5.3341070695,4.9966408573,11.6087757118,9.6618838377,0.9818052445,-1,0,1,0,-1
1579,138,F,8,11,2,0.5708965329,1.2286317267,5.42194411499096,4.95692204024635,11.6952722553328,9.5481533462083,1.1523458190244,0,0,0,-1,-1
1581,131,F,7,11,2,0.5037866373,0.8691297016,4.30370971519096,4.47271093554635,9.89714869993281,8.8107688727083,0.792843793924397,0,0,0,-1,0
1582,131,M,7,11,2,0.5233238977,0.9201495816,5.08760642569096,4.81068222114635,11.4300289159328,10.0853831960083,0.843863673924397,0,0,0,-1,-1
1583,131,M,7,11,2,0.5188961826,0.9976856018,4.6507941215,5.1775164649,11.5940855439,10.092249096,0.9976856018,-1,0,1,0,-1
1584,131,F,7,7,2,0.5696183765,0.8106668656,4.3187687986,4.7905367403,10.3864723741,8.296504415,0.8106668656,-1,1,0,0,0
1585,131,M,7,7,2,0.6373886489,0.945968735,4.8638708677,5.0205880194,11.768449444,9.9571030295,0.945968735,0,1,0,0,-1
1586,131,F,7,7,2,0.7142408282,1.1494933609,4.45084728399096,4.84953694364635,11.4087458627328,9.2828731063083,1.0732074532244,-1,-1,1,-1,0
1587,131,M,7,7,2,0.4421614317,0.8286414685,4.01424293899096,4.30654082564635,9.55213125563281,8.0832675871083,0.752355560824397,-1,0,1,-1,0
1588,137,M,10,7,2,0.5081528892,1.0007822415,6.24355632139096,4.94963723814635,10.5147075541328,9.2274178969083,0.924496333824397,0,-1,0,-1,0
1589,137,M,10,7,2,0.4868177126,0.7639160958,5.3139476407,4.3267288446,10.0484119551,9.2313258101,0.7639160958,0,0,0,0,0
1590,137,F,10,7,2,0.4716257103,0.7832347675,5.2623171841,4.2787999658,9.6611608865,8.4151060091,0.7832347675,-1,-1,-1,0,0
1591,129,F,12,9,2,0.5175316408,0.749066672,5.07823526469096,3.81627336934635,9.84590990993281,8.3036088920083,0.672780764324397,-1,0,0,-1,1
1592,129,M,12,9,2,0.6413121826,0.8120931804,5.06479204009096,4.73782574454635,10.6799665902328,8.6248705178083,0.735807272724397,-1,0,-1,-1,1
1593,129,F,12,9,2,0.6666656394,0.7933114451,4.78595511849096,4.24571679664635,10.5262126796328,8.9769664038083,0.717025537424397,-1,0,-1,-1,1
1594,129,F,12,9,2,0.6925323803,0.9931628982,4.7829757842,4.9280947649,10.9022022487,9.0652101936,0.9931628982,-1,0,0,0,1
1595,136,F,13,9,2,0.6093505787,1.0415326456,5.91784979640904,5.46628502105365,12.2555187654672,10.0282239785917,1.1178185532756,0,0,-1,1,0
1596,136,F,13,9,2,0.5685945826,1.245149016,6.30432988510904,5.52488850605365,13.5231109710672,10.6371693538917,1.3214349236756,-1,0,-1,1,0
1597,136,F,13,9,2,0.7717061464,1.2185566945,6.79475962570904,5.73162083425365,13.5573276406672,11.3234271650917,1.2948426021756,1,0,-1,1,0
1598,136,M,13,9,2,0.5498438533,1.270641023,6.09017797130904,5.93961742785365,13.1411646658672,11.1221332830917,1.3469269306756,0,0,-1,1,-1
1599,136,M,13,9,2,0.4843579144,1.22158884,6.10513768420904,5.65983178415365,12.2140656469672,10.2796246062917,1.2978747476756,-1,0,-1,1,0
1600,136,F,13,10,2,0.4354760999,0.9965628432,5.021593075,4.6339483136,10.9100542333,9.1981399599,0.9965628432,0,1,-1,0,-1
1601,136,M,13,10,2,0.4532841441,0.9425947122,5.46342136820904,5.05459557765365,11.9457673825672,9.5923185980917,1.0188806198756,1,0,-1,1,0
1602,136,F,13,10,2,0.8194367795,1.2865554412,4.86397073200904,5.79501623935365,13.4555854575672,10.9613516177917,1.3628413488756,1,0,-1,1,0
1603,136,M,13,10,2,0.4859748339,1.1216947058,6.2198795431,5.7877064737,12.0810095259,10.3538229545,1.1216947058,0,1,-1,0,-1
1604,136,M,13,10,2,0.5375657733,1.0480410785,5.8285300319,4.8592918442,11.0737078671,9.8443142319,1.0480410785,0,0,-1,0,0
1605,129,M,12,10,2,0.5996104292,0.7577001392,4.9851818307,4.2197998135,9.8269671374,8.9489554543,0.7577001392,-1,0,0,0,1
1606,129,F,12,10,2,0.8440519753,0.9160153821,4.48380161269096,4.46837724574636,11.1170422013328,9.4021310716083,0.839729474424397,-1,-1,-1,-1,1
1607,129,M,12,10,2,0.5107628873,0.6904598592,4.02387510389096,3.97486789304635,9.63653533273281,8.4334146891083,0.614173951524397,-1,0,-1,-1,1
1608,129,F,12,10,2,0.6158953987,0.8059391792,4.8603257129,4.2059041937,10.3458257504,9.0694946165,0.8059391792,-1,0,-1,0,1
1609,129,M,12,10,2,0.6679478991,1.0796398431,5.56397380679096,4.36035866834635,10.7358942605328,10.0523995043083,1.0033539354244,-1,0,-1,-1,1
1610,128,F,9,9,2,0.6246358231,0.9629094461,4.79547919450904,4.92005844665365,11.3784188929672,9.9225782577917,1.0391953537756,0,1,0,1,0
1611,128,F,9,9,2,0.643190328,0.9602961408,4.7804725421,4.9165718664,11.4655102042,9.726538605,0.9602961408,0,1,0,0,0
1612,128,F,9,9,2,0.6941983808,1.1737738237,5.7408286557,5.3796540927,13.5464055086,10.8278087009,1.1737738237,0,1,0,0,0
1613,128,M,9,9,2,0.5725299869,1.0791752171,4.93426872140904,4.65597712555365,12.2176468837672,9.8391299479917,1.1554611247756,1,1,0,1,0
1614,128,M,9,9,2,0.4387774844,0.901030631,5.1338632069,4.3693544888,11.0837138155,9.1395089693,0.901030631,1,1,0,0,0
1615,130,M,9,9,2,0.9241443843,0.9717284478,6.37774848140904,4.61002100875365,10.6282433182672,9.9420904800917,1.0480143554756,1,0,-1,1,0
1616,130,F,9,9,2,0.6159948831,1.0033425393,5.5648185736,4.8060835073,11.5136863688,9.6661123625,1.0033425393,0,1,0,0,0
1617,130,M,9,9,2,0.710191508,1.0403732934,5.51305084110904,4.42279529645365,11.2606690377672,10.2368821519917,1.1166592010756,1,1,0,1,0
1618,130,M,9,9,2,0.6408973556,0.9776583341,5.6672753821,4.8094113906,11.1422345551,9.9934119446,0.9776583341,-1,1,1,0,0
1619,128,M,9,9,2,0.5374353505,1.0000668002,5.6237594645,4.5834360938,10.221037536,8.8960256858,1.0000668002,1,1,0,0,0
1620,128,M,9,9,2,0.458986874,1.0541363496,5.1888020593,4.6611855911,11.5234707688,9.5786404312,1.0541363496,0,1,0,0,0
1621,128,M,9,9,2,0.6484595611,0.9073930753,5.07995530029096,5.14134448834635,12.1326794706328,9.4303690115083,0.831107167624397,0,1,0,-1,0
1622,128,M,9,9,2,0.5320652425,0.9662739129,5.06053142830904,5.00843018995365,11.1770236309672,8.8422193036917,1.0425598205756,1,1,0,1,0
1623,130,F,9,9,2,0.8415022292,1.0914643449,6.02947228080904,4.31903030495365,10.9407862119672,10.5723998337917,1.1677502525756,1,0,-1,1,0
1624,130,F,9,9,2,0.6927763971,1.0564937163,5.10445235430904,4.58806231205365,11.0471594472672,9.7548407327917,1.1327796239756,-1,1,0,1,0
1625,130,F,9,9,2,0.5273093152,0.7186411728,5.0718786338,3.8312404102,10.1092547956,8.7548427626,0.7186411728,0,0,0,0,0
1626,130,M,9,9,2,0.8731951515,1.1532653579,6.12543960330904,5.34205518445365,12.5868902274672,10.5820666825917,1.2295512655756,0,0,-1,1,0
1627,130,F,9,9,2,0.6639769163,1.0841519341,5.27847358320904,4.67759428475365,11.3032655557672,9.6463531372917,1.1604378417756,0,1,0,1,0
1628,133,M,7,7,2,0.7667597366,0.9535224969,5.7071773222,5.0506229982,11.6877528111,10.2568337953,0.9535224969,-1,0,-1,0,0
1629,133,M,7,7,2,0.7229563599,1.1400232384,5.4694257513,4.7751826623,11.7087827916,9.5511678252,1.1400232384,-1,0,-1,0,0
